event_id,customer_id,event_name,event_time
EVT00038510,CUSFJ49855715,Account Activated,2025-01-06 15:03:08
EVT00038511,CUSFJ49855715,account_activated,13-Jun-2025
EVT00038512,CUSDC27505336,E-Sign Completed,08-18-2025
EVT00038513,CUSDC27505336,E-Sign Completed,2025-02-07 20:18:26
EVT00038514,CUSDC27505336,Account Activated,29-May-2026
EVT00038515,CUSDC27505336,PAN Verified,19/03/2025
EVT00038516,CUSZW54726624,OTP Verified,07-10-2025
EVT00038517,CUSZW54726624,account_activated,2025-03-18
EVT00038518,CUSZW54726624,Session Started,2025-02-09 22:38:42
EVT00038519,CUSZT10758843,account_activated,2025-04-14
EVT00038520,CUSZT10758843,Session Started,08-Feb-2026
EVT00038521,CUSZT10758843,otp_verified,2025-10-10
EVT00038522,CUSZT10758843,OTP Verified,04-17-2026
EVT00038523,CUSZT10758843,account_activated,08-Nov-2025
EVT00038524,CUSDE41384828,Session Started,12-10-2025
EVT00038525,CUSDE41384828,Account Approved,03-Dec-2025
EVT00038526,CUSDE41384828,otp_verified,19/07/2025
EVT00038527,CUSDE41384828,Esign_Completed,08-19-2025
EVT00038528,CUSDE41384828,Esign_Completed,18/03/2025
EVT00038529,CUSDE41384828,kyc_completed,2025-05-04
EVT00038530,CUSDE41384828,Document Uploaded,22-Oct-2025
EVT00038531,CUSDE41384828,Login,02-04-2025
EVT00038532,CUSID18448552,OTP Verified,2025-05-31 01:36:20
EVT00038533,CUSID18448552,account_activated,16/03/2025
EVT00038534,CUSWE85805771,Account Activated,03-Jun-2025
EVT00038535,CUSWE85805771,Login,10/05/2026
EVT00038536,CUSWE85805771,PAN Verified,12/12/2025
EVT00038537,CUSWE85805771,Account Approved,05/02/2025
EVT00038538,CUSWE85805771,KYC Completed,02-18-2025
EVT00038539,CUSWE85805771,otp_verified,02/01/2025
EVT00038540,CUSWE85805771,otp_verified,30-Jan-2025
EVT00038541,CUSWE85805771,otp_verified,22-Aug-2025
EVT00038542,CUSWE85805771,Esign_Completed,29/03/2025
EVT00038543,CUSXK93635223,E-Sign Completed,2025-04-06 12:36:21
EVT00038544,CUSXK93635223,E-Sign Completed,03/04/2026
EVT00038545,CUSXK93635223,Login,04-26-2026
EVT00038546,CUSXK93635223,Account Approved,20-Jul-2025
EVT00038547,CUSOA84530191,OTP Verified,02-15-2026
EVT00038548,CUSOA84530191,Account Approved,04-12-2026
EVT00038549,CUSOA84530191,Account Activated,02-Jun-2026
EVT00038550,CUSZK68465192,kyc_completed,13/12/2025
EVT00038551,CUSZK68465192,Account Approved,27/09/2025
EVT00038552,CUSZK68465192,Esign_Completed,2025-01-31 02:21:06
EVT00038553,CUSZK68465192,Document Uploaded,30/11/2025
EVT00038554,CUSZK68465192,Esign_Completed,07/05/2025
EVT00038555,CUSZK68465192,Account Approved,29-Jan-2026
EVT00038556,CUSZK68465192,Login,2026-01-23 06:28:56
EVT00038557,CUSZK68465192,KYC Completed,22/03/2025
EVT00038558,CUSZK68465192,otp_verified,09/10/2025
EVT00038559,CUSKK82811872,Esign_Completed,26-Dec-2025
EVT00038560,CUSKK82811872,kyc_completed,16/06/2026
EVT00038561,CUSKK82811872,otp_verified,14-Oct-2025
EVT00038562,CUSKK82811872,KYC Completed,18-Oct-2025
EVT00038563,CUSKK82811872,account_activated,24-May-2026
EVT00038564,CUSCO86516795,Document Uploaded,01-Jun-2026
EVT00038565,CUSCO86516795,E-Sign Completed,2025-06-01
EVT00038566,CUSCO86516795,otp_verified,06-04-2026
EVT00038567,CUSCO86516795,Session Started,21-Jul-2025
EVT00038568,CUSCO86516795,KYC Completed,27/10/2025
EVT00038569,CUSCO86516795,PAN Verified,2026-02-14 21:05:13
EVT00038570,CUSRC15054410,E-Sign Completed,2025-10-22
EVT00038571,CUSRC15054410,Esign_Completed,11/10/2025
EVT00038572,CUSRC15054410,Session Started,2025-09-19
EVT00038573,CUSRC15054410,Account Activated,04-07-2025
EVT00038574,CUSEG04862642,Session Started,2026-04-12 19:40:12
EVT00038575,CUSEG04862642,Account Activated,18/06/2025
EVT00038576,CUSEG04862642,KYC Completed,05/12/2025
EVT00038577,CUSEG04862642,OTP Verified,2025-06-21
EVT00038578,CUSTY36765453,Session Started,03-23-2025
EVT00038579,CUSTY36765453,Account Approved,04-Mar-2025
EVT00038580,CUSTY36765453,KYC Completed,29-Aug-2025
EVT00038581,CUSTY36765453,otp_verified,2026-05-13
EVT00038582,CUSTY36765453,E-Sign Completed,2026-06-16 06:28:35
EVT00038583,CUSTY36765453,otp_verified,20/06/2025
EVT00038584,CUSTY36765453,Account Approved,03-03-2026
EVT00038585,CUSTY36765453,Account Approved,2026-01-16 15:59:06
EVT00038586,CUSRL10371924,Account Activated,2025-09-04 13:14:43
EVT00038587,CUSRL10371924,Login,15/04/2026
EVT00038588,CUSRL10371924,kyc_completed,2025-09-08
EVT00038589,CUSRL10371924,Account Activated,08-Apr-2026
EVT00038590,CUSRL10371924,Login,2025-08-09
EVT00038591,CUSOH87036062,account_activated,2025-06-27 01:30:30
EVT00038592,CUSOH87036062,Session Started,10-Jul-2025
EVT00038593,CUSOH87036062,PAN Verified,08/04/2026
EVT00038594,CUSOH87036062,Document Uploaded,2025-11-25
EVT00038595,CUSOH87036062,kyc_completed,02-13-2025
EVT00038596,CUSOH87036062,Esign_Completed,03-15-2026
EVT00038597,CUSTF44162288,Session Started,22-Jan-2026
EVT00038598,CUSTF44162288,KYC Completed,2025-05-31 16:55:17
EVT00038599,CUSTF44162288,Login,05-29-2026
EVT00038600,CUSTG42326853,Document Uploaded,05-19-2026
EVT00038601,CUSTG42326853,Account Approved,16-Jan-2025
EVT00038602,CUSTG42326853,Account Activated,2025-04-19 02:44:27
EVT00038603,CUSTG42326853,KYC Completed,2025-05-17 08:05:00
EVT00038604,CUSTG42326853,KYC Completed,2025-03-10
EVT00038605,CUSIB41884838,otp_verified,2025-10-30
EVT00038606,CUSIB41884838,kyc_completed,06-Jan-2026
EVT00038607,CUSIB41884838,otp_verified,2025-04-06
EVT00038608,CUSIB41884838,kyc_completed,2025-10-05
EVT00038609,CUSIB41884838,PAN Verified,12/01/2025
EVT00038610,CUSIB41884838,PAN Verified,01-11-2025
EVT00038611,CUSIB41884838,KYC Completed,2026-03-15
EVT00038612,CUSTZ45296544,Esign_Completed,10-03-2025
EVT00038613,CUSTZ45296544,PAN Verified,2025-05-27 18:42:56
EVT00038614,CUSTZ45296544,account_activated,2025-11-14
EVT00038615,CUSTZ45296544,Document Uploaded,2025-09-26
EVT00038616,CUSTZ45296544,Session Started,16-Sep-2025
EVT00038617,CUSTZ45296544,OTP Verified,2026-05-20 10:25:47
EVT00038618,CUSTZ45296544,kyc_completed,2025-11-16 19:50:57
EVT00038619,CUSTZ45296544,PAN Verified,2026-06-10 01:01:34
EVT00038620,CUSTZ45296544,PAN Verified,02/06/2026
EVT00038621,CUSUO88568679,Login,2025-12-05 06:43:35
EVT00038622,CUSUO88568679,PAN Verified,2026-02-18 22:33:48
EVT00038623,CUSUO88568679,kyc_completed,2025-11-05
EVT00038624,CUSUO88568679,Esign_Completed,2025-09-05 15:33:12
EVT00038625,CUSXC12062749,Account Activated,2026-03-31 14:58:23
EVT00038626,CUSXC12062749,KYC Completed,2026-03-16 17:27:13
EVT00038627,CUSQO20828605,account_activated,2025-03-06
EVT00038628,CUSQO20828605,kyc_completed,01-Jul-2025
EVT00038629,CUSQO20828605,PAN Verified,2025-01-27
EVT00038630,CUSQO20828605,otp_verified,02-Dec-2025
EVT00038631,CUSQO20828605,kyc_completed,02-27-2026
EVT00038632,CUSQO20828605,Session Started,2026-01-10 06:09:12
EVT00038633,CUSQO20828605,Esign_Completed,11-12-2025
EVT00038634,CUSQO20828605,Esign_Completed,05-17-2026
EVT00038635,CUSQO20828605,Login,24-Feb-2025
EVT00038636,CUSVX76404969,KYC Completed,2025-03-07 01:28:39
EVT00038637,CUSVX76404969,E-Sign Completed,25/11/2025
EVT00038638,CUSVX76404969,account_activated,03-23-2026
EVT00038639,CUSME78063178,OTP Verified,16-Aug-2025
EVT00038640,CUSME78063178,Esign_Completed,22/02/2026
EVT00038641,CUSME78063178,Account Activated,2026-02-09 20:23:28
EVT00038642,CUSME78063178,account_activated,03/12/2025
EVT00038643,CUSYY16560890,Esign_Completed,02-04-2026
EVT00038644,CUSYY16560890,Login,19-Jun-2026
EVT00038645,CUSYY16560890,Esign_Completed,03-06-2025
EVT00038646,CUSYY16560890,otp_verified,04-26-2025
EVT00038647,CUSYY16560890,OTP Verified,11-26-2025
EVT00038648,CUSYY16560890,Session Started,09-Nov-2025
EVT00038649,CUSZT75436203,E-Sign Completed,01/05/2025
EVT00038650,CUSZT75436203,otp_verified,03-25-2026
EVT00038651,CUSZT75436203,kyc_completed,2025-11-19 12:49:22
EVT00038652,CUSZT75436203,Session Started,08-15-2025
EVT00038653,CUSYN02651212,Session Started,04-30-2026
EVT00038654,CUSYN02651212,Account Approved,2025-05-02 18:42:54
EVT00038655,CUSYN02651212,account_activated,2026-03-04 14:28:27
EVT00038656,CUSYN02651212,PAN Verified,06-27-2025
EVT00038657,CUSYN02651212,Login,2026-03-16 03:47:37
EVT00038658,CUSYN02651212,PAN Verified,31-Dec-2025
EVT00038659,CUSYN02651212,Account Activated,2025-02-28 19:10:31
EVT00038660,CUSBI83796927,kyc_completed,28-Nov-2025
EVT00038661,CUSBI83796927,Login,16/04/2026
EVT00038662,CUSBI83796927,Login,30-Sep-2025
EVT00038663,CUSEQ74621727,Document Uploaded,29/04/2025
EVT00038664,CUSEQ74621727,Account Approved,2025-10-28
EVT00038665,CUSEQ74621727,E-Sign Completed,07-31-2025
EVT00038666,CUSEQ74621727,OTP Verified,2025-05-28
EVT00038667,CUSXT67100709,OTP Verified,31/01/2025
EVT00038668,CUSXT67100709,Session Started,2026-01-10 01:41:18
EVT00038669,CUSXT67100709,KYC Completed,2025-07-03 07:03:29
EVT00038670,CUSXT67100709,Document Uploaded,12-23-2025
EVT00038671,CUSXT67100709,Account Activated,05-24-2025
EVT00038672,CUSXT67100709,Login,2026-03-24 13:53:44
EVT00038673,CUSXT67100709,Document Uploaded,28/02/2026
EVT00038674,CUSXO73465554,Login,2025-01-27 06:49:22
EVT00038675,CUSXO73465554,E-Sign Completed,19/01/2026
EVT00038676,CUSXO73465554,Session Started,2025-02-17 09:52:22
EVT00038677,CUSXO73465554,kyc_completed,23-Apr-2026
EVT00038678,CUSXO73465554,Session Started,29-Apr-2026
EVT00038679,CUSXO73465554,OTP Verified,2025-01-10 11:55:54
EVT00038680,CUSXO73465554,KYC Completed,2025-04-29 08:51:28
EVT00038681,CUSXN65248703,OTP Verified,2025-02-25
EVT00038682,CUSXN65248703,kyc_completed,2026-06-03
EVT00038683,CUSXN65248703,Session Started,25-Apr-2026
EVT00038684,CUSXN65248703,Esign_Completed,19-Feb-2026
EVT00038685,CUSMN09878368,kyc_completed,16-Mar-2025
EVT00038686,CUSMN09878368,kyc_completed,2026-04-13
EVT00038687,CUSMN09878368,PAN Verified,24-Jan-2025
EVT00038688,CUSKU45702910,otp_verified,08-05-2025
EVT00038689,CUSKU45702910,OTP Verified,04-13-2025
EVT00038690,CUSKU45702910,OTP Verified,06-15-2025
EVT00038691,CUSKU45702910,kyc_completed,08-08-2025
EVT00038692,CUSKU45702910,Esign_Completed,05-19-2025
EVT00038693,CUSCU12562986,Account Approved,01-Mar-2026
EVT00038694,CUSCU12562986,E-Sign Completed,02-09-2026
EVT00038695,CUSCU12562986,PAN Verified,11-Dec-2025
EVT00038696,CUSCU12562986,Login,2025-04-18
EVT00038697,CUSCU12562986,E-Sign Completed,05-23-2026
EVT00038698,CUSCU12562986,Document Uploaded,2025-10-01
EVT00038699,CUSQL94499516,E-Sign Completed,07-Jun-2026
EVT00038700,CUSQL94499516,Session Started,05/12/2025
EVT00038701,CUSQL94499516,Session Started,2026-04-06
EVT00038702,CUSQL94499516,Document Uploaded,20/01/2025
EVT00038703,CUSQL94499516,account_activated,09-04-2025
EVT00038704,CUSVA88374975,Document Uploaded,02/06/2025
EVT00038705,CUSVA88374975,PAN Verified,03-30-2025
EVT00038706,CUSVA88374975,kyc_completed,2025-10-24 21:37:46
EVT00038707,CUSVA88374975,kyc_completed,23-Jan-2025
EVT00038708,CUSVA88374975,Document Uploaded,12/04/2025
EVT00038709,CUSVA88374975,KYC Completed,2026-01-04
EVT00038710,CUSVA88374975,KYC Completed,02-06-2026
EVT00038711,CUSVA88374975,PAN Verified,04-08-2025
EVT00038712,CUSVA88374975,KYC Completed,08-Aug-2025
EVT00038713,CUSPB71043450,account_activated,22-Sep-2025
EVT00038714,CUSPB71043450,OTP Verified,2026-03-04 03:21:22
EVT00038715,CUSPB71043450,E-Sign Completed,08-Mar-2025
EVT00038716,CUSSB24351729,account_activated,2025-04-29 19:00:49
EVT00038717,CUSSB24351729,Account Approved,19/02/2026
EVT00038718,CUSRA48159665,Account Activated,2025-02-18
EVT00038719,CUSRA48159665,PAN Verified,2025-10-24
EVT00038720,CUSRA48159665,account_activated,23/08/2025
EVT00038721,CUSQC96783238,Esign_Completed,2025-05-29 14:41:08
EVT00038722,CUSQC96783238,E-Sign Completed,01-01-2025
EVT00038723,CUSWN89546587,Account Approved,2025-08-21 14:23:52
EVT00038724,CUSWN89546587,PAN Verified,07/01/2026
EVT00038725,CUSWN89546587,otp_verified,2025-11-19
EVT00038726,CUSWN89546587,Account Activated,2026-01-29 18:37:53
EVT00038727,CUSWN89546587,Esign_Completed,03-07-2026
EVT00038728,CUSWN89546587,KYC Completed,2026-03-08 11:56:08
EVT00038729,CUSWN89546587,otp_verified,10-Mar-2026
EVT00038730,CUSWN89546587,Login,02-10-2025
EVT00038731,CUSWN89546587,PAN Verified,2025-04-12
EVT00038732,CUSQB15623347,Session Started,2026-05-16
EVT00038733,CUSQB15623347,E-Sign Completed,18/04/2026
EVT00038734,CUSQB15623347,Esign_Completed,06-13-2026
EVT00038735,CUSYU61540057,account_activated,12-10-2025
EVT00038736,CUSYU61540057,OTP Verified,07-14-2025
EVT00038737,CUSYU61540057,PAN Verified,2025-07-10
EVT00038738,CUSYU61540057,OTP Verified,30/03/2026
EVT00038739,CUSYU61540057,KYC Completed,11/08/2025
EVT00038740,CUSYU61540057,account_activated,2025-02-07
EVT00038741,CUSEH35974493,otp_verified,04-Oct-2025
EVT00038742,CUSEH35974493,Account Activated,04-27-2025
EVT00038743,CUSEH35974493,OTP Verified,03-25-2025
EVT00038744,CUSEH35974493,KYC Completed,07-Apr-2026
EVT00038745,CUSGX36781937,kyc_completed,2026-05-10 00:52:16
EVT00038746,CUSGX36781937,E-Sign Completed,22/08/2025
EVT00038747,CUSGX36781937,kyc_completed,2025-01-27 09:29:05
EVT00038748,CUSGX36781937,Account Activated,02-12-2026
EVT00038749,CUSGX36781937,kyc_completed,28-Aug-2025
EVT00038750,CUSGX36781937,PAN Verified,17/05/2025
EVT00038751,CUSGX36781937,Account Approved,05-07-2025
EVT00038752,CUSGX36781937,otp_verified,18/05/2026
EVT00038753,CUSPW27248755,E-Sign Completed,2025-10-10
EVT00038754,CUSPW27248755,Session Started,03-20-2025
EVT00038755,CUSZI67827311,OTP Verified,2025-10-20
EVT00038756,CUSZI67827311,PAN Verified,2025-04-22
EVT00038757,CUSZI67827311,KYC Completed,10-May-2026
EVT00038758,CUSZI67827311,account_activated,2026-04-14
EVT00038759,CUSZI67827311,otp_verified,18-Jan-2025
EVT00038760,CUSZI67827311,account_activated,2026-02-20 19:20:22
EVT00038761,CUSZI67827311,Login,23-Jun-2025
EVT00038762,CUSPG01650746,PAN Verified,02-Dec-2025
EVT00038763,CUSPG01650746,Session Started,2025-10-19
EVT00038764,CUSPG01650746,E-Sign Completed,08-05-2025
EVT00038765,CUSPG01650746,Account Activated,2026-06-28
EVT00038766,CUSPG01650746,Session Started,2026-03-17
EVT00038767,CUSMW93825676,otp_verified,02-19-2025
EVT00038768,CUSMW93825676,Document Uploaded,05-May-2025
EVT00038769,CUSMW93825676,OTP Verified,2025-01-17
EVT00038770,CUSMW93825676,E-Sign Completed,07/08/2025
EVT00038771,CUSMW93825676,otp_verified,10-16-2025
EVT00038772,CUSMW93825676,Account Activated,2026-01-24 22:29:27
EVT00038773,CUSMW93825676,Esign_Completed,07-01-2025
EVT00038774,CUSMW93825676,otp_verified,2025-09-21 14:17:58
EVT00038775,CUSOE47539242,Login,14-Sep-2025
EVT00038776,CUSOE47539242,kyc_completed,06-09-2025
EVT00038777,CUSOE47539242,PAN Verified,04-06-2026
EVT00038778,CUSOE47539242,otp_verified,27/07/2025
EVT00038779,CUSOE47539242,PAN Verified,2025-02-19 18:49:24
EVT00038780,CUSOE47539242,KYC Completed,08-21-2025
EVT00038781,CUSOE47539242,E-Sign Completed,06/01/2025
EVT00038782,CUSGO64252188,KYC Completed,03/01/2025
EVT00038783,CUSGO64252188,KYC Completed,07-17-2025
EVT00038784,CUSGO64252188,otp_verified,2025-01-22
EVT00038785,CUSGO64252188,OTP Verified,2025-11-27
EVT00038786,CUSGO64252188,Session Started,04-10-2026
EVT00038787,CUSGO64252188,PAN Verified,2025-11-19
EVT00038788,CUSGO64252188,KYC Completed,2025-03-31
EVT00038789,CUSGO64252188,Account Approved,29/04/2025
EVT00038790,CUSSN61736377,E-Sign Completed,2026-01-30 19:47:23
EVT00038791,CUSSN61736377,kyc_completed,2025-05-10
EVT00038792,CUSSN61736377,KYC Completed,10-30-2025
EVT00038793,CUSSN61736377,KYC Completed,11-30-2025
EVT00038794,CUSSN61736377,Account Approved,07-15-2025
EVT00038795,CUSSN61736377,PAN Verified,2025-03-06 18:54:09
EVT00038796,CUSSN61736377,KYC Completed,10-Nov-2025
EVT00038797,CUSSN61736377,Esign_Completed,24-Nov-2025
EVT00038798,CUSDU60017889,account_activated,30-Jul-2025
EVT00038799,CUSDU60017889,otp_verified,08/06/2025
EVT00038800,CUSDU60017889,otp_verified,2025-10-21
EVT00038801,CUSWE48528172,Esign_Completed,2025-08-14
EVT00038802,CUSWE48528172,E-Sign Completed,27-Feb-2025
EVT00038803,CUSWE48528172,Esign_Completed,10/01/2026
EVT00038804,CUSWE48528172,KYC Completed,27/09/2025
EVT00038805,CUSBY73074411,Account Approved,18-Apr-2026
EVT00038806,CUSBY73074411,account_activated,16-Feb-2025
EVT00038807,CUSBY73074411,KYC Completed,20/07/2025
EVT00038808,CUSBY73074411,PAN Verified,2025-03-10 17:39:42
EVT00038809,CUSBY73074411,Login,2025-03-08 05:18:54
EVT00038810,CUSBY73074411,Login,18/12/2025
EVT00038811,CUSBY73074411,account_activated,04-May-2026
EVT00038812,CUSBY73074411,account_activated,23/12/2025
EVT00038813,CUSBY73074411,PAN Verified,2025-08-06
EVT00038814,CUSCO22733634,Session Started,06-12-2025
EVT00038815,CUSCO22733634,Account Approved,21-Nov-2025
EVT00038816,CUSCO22733634,account_activated,03-16-2025
EVT00038817,CUSCO22733634,Account Approved,2025-04-28 20:48:49
EVT00038818,CUSCO22733634,Login,2025-03-21 07:32:09
EVT00038819,CUSCO22733634,E-Sign Completed,2026-01-16
EVT00038820,CUSCO22733634,Esign_Completed,2025-12-01
EVT00038821,CUSCO22733634,account_activated,09-Jan-2026
EVT00038822,CUSCO22733634,Login,29-Mar-2026
EVT00038823,CUSTC83690745,otp_verified,2026-04-29
EVT00038824,CUSTC83690745,KYC Completed,09-02-2025
EVT00038825,CUSTC83690745,Session Started,09/04/2025
EVT00038826,CUSTC83690745,Esign_Completed,16-Aug-2025
EVT00038827,CUSTC83690745,PAN Verified,2026-01-26 14:47:22
EVT00038828,CUSPO75177692,otp_verified,17/01/2026
EVT00038829,CUSPO75177692,Document Uploaded,06-12-2025
EVT00038830,CUSBR08494551,Account Approved,2025-10-13 22:11:38
EVT00038831,CUSBR08494551,account_activated,2026-04-26
EVT00038832,CUSBR08494551,E-Sign Completed,11-16-2025
EVT00038833,CUSBR08494551,Document Uploaded,2026-03-09
EVT00038834,CUSBR08494551,otp_verified,2025-11-25
EVT00038835,CUSBR08494551,otp_verified,26/05/2026
EVT00038836,CUSBR08494551,Account Activated,07/04/2025
EVT00038837,CUSBR08494551,KYC Completed,06-27-2026
EVT00038838,CUSBR08494551,Session Started,01/05/2025
EVT00038839,CUSLW38381827,Session Started,26-Aug-2025
EVT00038840,CUSLW38381827,kyc_completed,08-Apr-2026
EVT00038841,CUSLW38381827,otp_verified,02/03/2025
EVT00038842,CUSLW38381827,PAN Verified,17/03/2026
EVT00038843,CUSLW38381827,Session Started,2026-04-18 15:36:25
EVT00038844,CUSLW38381827,PAN Verified,01-26-2025
EVT00038845,CUSLW38381827,Account Activated,2025-01-03
EVT00038846,CUSRM78103198,E-Sign Completed,2025-05-17 12:20:44
EVT00038847,CUSRM78103198,OTP Verified,2026-03-10 14:26:16
EVT00038848,CUSRM78103198,Esign_Completed,05-15-2026
EVT00038849,CUSRM78103198,Document Uploaded,03-21-2025
EVT00038850,CUSRM78103198,OTP Verified,2025-12-09
EVT00038851,CUSRM78103198,KYC Completed,20-Apr-2025
EVT00038852,CUSRM78103198,KYC Completed,21-Sep-2025
EVT00038853,CUSRM78103198,account_activated,25-Apr-2025
EVT00038854,CUSQU57693749,Account Approved,07-21-2025
EVT00038855,CUSQU57693749,Session Started,10/04/2025
EVT00038856,CUSQU57693749,otp_verified,2026-02-14 05:03:44
EVT00038857,CUSQU57693749,Account Activated,18/08/2025
EVT00038858,CUSZG34742720,otp_verified,2026-04-02
EVT00038859,CUSZG34742720,kyc_completed,25/08/2025
EVT00038860,CUSGZ77154912,OTP Verified,01-29-2025
EVT00038861,CUSGZ77154912,OTP Verified,01-30-2026
EVT00038862,CUSGZ77154912,kyc_completed,2025-03-21
EVT00038863,CUSGZ77154912,account_activated,09-03-2025
EVT00038864,CUSGZ77154912,PAN Verified,09/01/2025
EVT00038865,CUSGZ77154912,KYC Completed,2025-07-19
EVT00038866,CUSFN03934073,KYC Completed,18-Apr-2026
EVT00038867,CUSFN03934073,PAN Verified,01-05-2026
EVT00038868,CUSFN03934073,Login,2025-08-04
EVT00038869,CUSFN03934073,Document Uploaded,2025-07-27
EVT00038870,CUSAI68255248,Login,2026-01-16 22:03:47
EVT00038871,CUSAI68255248,E-Sign Completed,29/03/2025
EVT00038872,CUSGC09647434,Session Started,07-28-2025
EVT00038873,CUSGC09647434,Login,21/11/2025
EVT00038874,CUSGC09647434,otp_verified,13/05/2026
EVT00038875,CUSGC09647434,Account Activated,01/03/2026
EVT00038876,CUSGC09647434,account_activated,2026-01-22
EVT00038877,CUSGC09647434,E-Sign Completed,2026-02-11 16:47:14
EVT00038878,CUSGC09647434,KYC Completed,2025-06-28
EVT00038879,CUSGC09647434,Document Uploaded,2025-11-22 14:38:14
EVT00038880,CUSGC09647434,account_activated,2025-11-13 21:57:32
EVT00038881,CUSLU67793876,account_activated,23-Dec-2025
EVT00038882,CUSLU67793876,kyc_completed,08/06/2026
EVT00038883,CUSLU67793876,E-Sign Completed,2025-05-24 19:21:22
EVT00038884,CUSLU67793876,Session Started,2025-05-16
EVT00038885,CUSLU67793876,kyc_completed,06-11-2026
EVT00038886,CUSLU67793876,otp_verified,2026-04-09
EVT00038887,CUSML08237235,OTP Verified,03-Apr-2026
EVT00038888,CUSML08237235,Document Uploaded,2026-03-31 21:35:01
EVT00038889,CUSML08237235,Login,13-Jan-2025
EVT00038890,CUSML08237235,KYC Completed,06-03-2026
EVT00038891,CUSZA66990092,Account Activated,2025-02-14 07:15:03
EVT00038892,CUSZA66990092,Esign_Completed,03-17-2025
EVT00038893,CUSZA66990092,PAN Verified,05-11-2026
EVT00038894,CUSZA66990092,account_activated,28-Dec-2025
EVT00038895,CUSZA66990092,PAN Verified,19-Dec-2025
EVT00038896,CUSZA66990092,Esign_Completed,2026-02-13 19:19:58
EVT00038897,CUSZA66990092,Login,2025-12-13
EVT00038898,CUSZA66990092,otp_verified,30/10/2025
EVT00038899,CUSBS11662716,PAN Verified,2025-09-04
EVT00038900,CUSBS11662716,Document Uploaded,09-05-2025
EVT00038901,CUSBS11662716,Esign_Completed,04-Jul-2025
EVT00038902,CUSBS11662716,Esign_Completed,01-18-2026
EVT00038903,CUSBS11662716,E-Sign Completed,2025-02-21 13:12:31
EVT00038904,CUSBS11662716,Account Approved,2025-09-09
EVT00038905,CUSBS11662716,Login,2025-06-12 00:58:58
EVT00038906,CUSBS11662716,account_activated,2025-03-10
EVT00038907,CUSBS11662716,Account Approved,09/01/2026
EVT00038908,CUSUJ40505028,OTP Verified,2025-07-09
EVT00038909,CUSUJ40505028,account_activated,29-Aug-2025
EVT00038910,CUSUJ40505028,kyc_completed,23/07/2025
EVT00038911,CUSUJ40505028,Login,11/06/2025
EVT00038912,CUSUJ40505028,KYC Completed,2026-02-17 06:08:02
EVT00038913,CUSKT89230389,Esign_Completed,07-May-2025
EVT00038914,CUSKT89230389,Account Approved,06-07-2026
EVT00038915,CUSAE59212512,Document Uploaded,2026-05-09
EVT00038916,CUSAE59212512,Session Started,03-Jul-2025
EVT00038917,CUSAE59212512,OTP Verified,21-Sep-2025
EVT00038918,CUSAE59212512,E-Sign Completed,28-Jan-2025
EVT00038919,CUSAE59212512,Document Uploaded,10-Sep-2025
EVT00038920,CUSAE59212512,kyc_completed,18/06/2026
EVT00038921,CUSAE59212512,Account Activated,2025-10-13 16:59:02
EVT00038922,CUSGM47140567,kyc_completed,07-04-2025
EVT00038923,CUSGM47140567,Esign_Completed,2025-02-16 03:03:50
EVT00038924,CUSGM47140567,Account Activated,2025-09-23 17:23:34
EVT00038925,CUSWI47985162,Login,11/12/2025
EVT00038926,CUSWI47985162,OTP Verified,20-Jan-2026
EVT00038927,CUSWI47985162,Session Started,2025-12-01 17:46:16
EVT00038928,CUSWI47985162,Esign_Completed,18-Oct-2025
EVT00038929,CUSWI47985162,PAN Verified,08/10/2025
EVT00038930,CUSWI47985162,Account Approved,2025-12-01
EVT00038931,CUSWI47985162,Login,2026-04-18
EVT00038932,CUSWI47985162,Account Activated,06-25-2026
EVT00038933,CUSUK01477377,kyc_completed,2026-03-22 17:13:04
EVT00038934,CUSUK01477377,otp_verified,22/04/2025
EVT00038935,CUSUK01477377,E-Sign Completed,06-09-2025
EVT00038936,CUSUK01477377,Session Started,2026-03-20
EVT00038937,CUSCA64707911,kyc_completed,2025-06-13
EVT00038938,CUSCA64707911,Login,07/01/2025
EVT00038939,CUSCA64707911,KYC Completed,02/06/2026
EVT00038940,CUSCA64707911,Esign_Completed,2025-02-22 23:30:06
EVT00038941,CUSCA64707911,PAN Verified,2025-05-11 22:10:38
EVT00038942,CUSCA64707911,kyc_completed,2025-06-01 11:23:01
EVT00038943,CUSCA64707911,Account Activated,22-Apr-2025
EVT00038944,CUSCA64707911,Document Uploaded,06-18-2026
EVT00038945,CUSCA64707911,kyc_completed,2025-12-14
EVT00038946,CUSZX50963917,OTP Verified,05-Jan-2026
EVT00038947,CUSZX50963917,Login,01-28-2026
EVT00038948,CUSJW52328630,OTP Verified,2026-03-13
EVT00038949,CUSJW52328630,Document Uploaded,04-28-2025
EVT00038950,CUSJW52328630,account_activated,27/09/2025
EVT00038951,CUSJW52328630,Document Uploaded,2025-11-27 10:47:03
EVT00038952,CUSJW52328630,kyc_completed,15/03/2025
EVT00038953,CUSJW52328630,Esign_Completed,04-19-2026
EVT00038954,CUSJW52328630,Login,11-12-2025
EVT00038955,CUSCU54253193,Document Uploaded,2025-12-30 09:45:04
EVT00038956,CUSCU54253193,kyc_completed,01-May-2026
EVT00038957,CUSRT94852591,kyc_completed,11-12-2025
EVT00038958,CUSRT94852591,Esign_Completed,02-13-2025
EVT00038959,CUSRT94852591,account_activated,24-Nov-2025
EVT00038960,CUSRT94852591,Login,18/08/2025
